"","Death_ID","Death_Date","final_lat","final_lon","Hurricane","TIC"
"382862","1985_60229",1985-08-31,29.030091,-82.082072,"ELENA",-1
"382864","1985_60231",1985-08-31,27.202799,-80.22239,"ELENA",-1
"382865","1985_60232",1985-08-31,26.524403,-80.071242,"ELENA",-1
"382867","1985_60234",1985-08-31,26.465762,-80.059752,"ELENA",-1
"382868","1985_60235",1985-08-31,26.80812,-80.655609,"ELENA",-1
"382869","1985_60236",1985-08-31,30.437938,-87.173843,"ELENA",-1
"382870","1985_60237",1985-08-31,26.000086,-80.187214,"ELENA",-1
"382871","1985_60238",1985-08-31,26.234761,-80.099102,"ELENA",-1
"382872","1985_60239",1985-08-31,30.153231,-85.606228,"ELENA",-1
"382873","1985_60240",1985-08-31,26.202631,-80.110541,"ELENA",-1
"382874","1985_60241",1985-08-31,27.979718,-82.452612,"ELENA",-1
"382875","1985_60242",1985-08-31,28.008017,-82.418591,"ELENA",-1
"382876","1985_60243",1985-08-31,27.807188,-80.484122,"ELENA",-1
"382877","1985_60244",1985-08-31,26.941332,-82.348194,"ELENA",-1
"382878","1985_60245",1985-08-31,26.973718,-82.363331,"ELENA",-1
"382882","1985_60249",1985-08-31,28.519711,-81.330884,"ELENA",-1
"382883","1985_60250",1985-08-31,27.31855,-80.306002,"ELENA",-1
"382884","1985_60251",1985-08-31,28.009276,-81.700084,"ELENA",-1
"382885","1985_60252",1985-08-31,28.035835,-81.9564,"ELENA",-1
"382886","1985_60253",1985-08-31,27.894978,-81.561211,"ELENA",-1
"382887","1985_60254",1985-08-31,27.999988,-81.951631,"ELENA",-1
"382893","1985_60260",1985-08-31,29.080533,-82.262229,"ELENA",-1
"382894","1985_60261",1985-08-31,28.878753,-81.327831,"ELENA",-1
"382895","1985_60262",1985-08-31,29.286434,-81.062452,"ELENA",-1
"382896","1985_60263",1985-08-31,27.246213,-80.856191,"ELENA",-1
"382897","1985_60264",1985-08-31,26.6206,-81.877542,"ELENA",-1
"382898","1985_60265",1985-08-31,25.873858,-80.223083,"ELENA",-1
"382899","1985_60266",1985-08-31,25.954459,-80.207103,"ELENA",-1
"382900","1985_60267",1985-08-31,25.819794,-80.204441,"ELENA",-1
"382901","1985_60268",1985-08-31,25.638242,-80.341971,"ELENA",-1
"382902","1985_60269",1985-08-31,25.968953,-80.14627,"ELENA",-1
"382903","1985_60270",1985-08-31,28.63025,-81.408373,"ELENA",-1
"382904","1985_60271",1985-08-31,28.668631,-81.39431,"ELENA",-1
"382905","1985_60272",1985-08-31,25.754843,-80.241701,"ELENA",-1
"382906","1985_60273",1985-08-31,25.730514,-80.334011,"ELENA",-1
"382908","1985_60275",1985-08-31,30.512774,-87.17563,"ELENA",-1
"382913","1985_60280",1985-08-31,28.472786,-82.506952,"ELENA",-1
"382914","1985_60281",1985-08-31,26.110418,-80.185032,"ELENA",-1
"382915","1985_60282",1985-08-31,26.212784,-80.092901,"ELENA",-1
"382917","1985_60284",1985-08-31,27.935781,-82.36709,"ELENA",-1
"382918","1985_60285",1985-08-31,27.963228,-82.457471,"ELENA",-1
"382920","1985_60287",1985-08-31,28.85832,-82.473066,"ELENA",-1
"382922","1985_60289",1985-08-31,25.982773,-80.229172,"ELENA",-1
"382923","1985_60290",1985-08-31,26.12193,-80.228642,"ELENA",-1
"382932","1985_60299",1985-08-31,28.913878,-82.593601,"ELENA",-1
"382933","1985_60300",1985-08-31,25.951572,-81.718282,"ELENA",-1
"382935","1985_60302",1985-08-31,30.165021,-85.625144,"ELENA",-1
"382936","1985_60303",1985-08-31,29.233444,-81.029793,"ELENA",-1
"382937","1985_60304",1985-08-31,29.02303,-81.29869,"ELENA",-1
"382943","1985_60310",1985-08-31,26.765873,-80.068833,"ELENA",-1
"382944","1985_60311",1985-08-31,26.358449,-80.139365,"ELENA",-1
"382945","1985_60312",1985-08-31,26.365583,-80.184985,"ELENA",-1
"382946","1985_60313",1985-08-31,25.513154,-80.422526,"ELENA",-1
"382947","1985_60314",1985-08-31,25.682178,-80.286743,"ELENA",-1
"382948","1985_60315",1985-08-31,25.861648,-80.291532,"ELENA",-1
"382949","1985_60316",1985-08-31,25.884583,-80.362955,"ELENA",-1
"382950","1985_60317",1985-08-31,25.746708,-80.223653,"ELENA",-1
"382951","1985_60318",1985-08-31,28.472408,-81.413902,"ELENA",-1
"382952","1985_60319",1985-08-31,28.525594,-81.403746,"ELENA",-1
"382953","1985_60320",1985-08-31,25.737459,-80.237772,"ELENA",-1
"382958","1985_60325",1985-08-31,30.611292,-87.146593,"ELENA",-1
"382959","1985_60326",1985-08-31,29.020813,-81.312201,"ELENA",-1
"382960","1985_60327",1985-08-31,29.157077,-81.014015,"ELENA",-1
"382961","1985_60328",1985-08-31,29.025307,-81.257213,"ELENA",-1
"382962","1985_60329",1985-08-31,25.762863,-80.309831,"ELENA",-1
"382963","1985_60330",1985-08-31,25.729074,-80.363831,"ELENA",-1
"382964","1985_60331",1985-08-31,25.926604,-80.122202,"ELENA",-1
"382965","1985_60332",1985-08-31,25.988984,-80.119242,"ELENA",-1
"382966","1985_60333",1985-08-31,25.778268,-80.138052,"ELENA",-1
"382967","1985_60334",1985-08-31,25.900034,-80.152921,"ELENA",-1
"382968","1985_60335",1985-08-31,25.508154,-80.419269,"ELENA",-1
"382971","1985_60338",1985-08-31,26.348351,-80.100211,"ELENA",-1
"382972","1985_60339",1985-08-31,26.185282,-80.144951,"ELENA",-1
"382973","1985_60340",1985-08-31,26.969033,-80.095178,"ELENA",-1
"382974","1985_60341",1985-08-31,28.025749,-82.44516,"ELENA",-1
"382975","1985_60342",1985-08-31,26.729718,-80.059392,"ELENA",-1
"382976","1985_60343",1985-08-31,27.055215,-80.126981,"ELENA",-1
"382977","1985_60344",1985-08-31,26.184733,-80.129722,"ELENA",-1
"382978","1985_60345",1985-08-31,26.120908,-80.269417,"ELENA",-1
"382979","1985_60346",1985-08-31,26.21842,-80.211212,"ELENA",-1
"382981","1985_60348",1985-08-31,28.022203,-82.497128,"ELENA",-1
"382982","1985_60349",1985-08-31,28.009413,-82.459891,"ELENA",-1
"382984","1985_60351",1985-08-31,28.030233,-81.950717,"ELENA",-1
"382987","1985_60354",1985-08-31,26.124971,-81.788323,"ELENA",-1
"382988","1985_60355",1985-08-31,28.824866,-82.310013,"ELENA",-1
"382989","1985_60356",1985-08-31,28.923254,-82.461385,"ELENA",-1
"382990","1985_60357",1985-09-01,28.497213,-81.279611,"ELENA",0
"382991","1985_60358",1985-09-01,28.540571,-81.41762,"ELENA",0
"382992","1985_60359",1985-09-01,26.371311,-80.175392,"ELENA",0
"382993","1985_60360",1985-09-01,26.728608,-80.055171,"ELENA",0
"382994","1985_60361",1985-09-01,26.355783,-80.123682,"ELENA",0
"382995","1985_60362",1985-09-01,26.811333,-80.104569,"ELENA",0
"382996","1985_60363",1985-09-01,26.461788,-80.0762,"ELENA",0
"382999","1985_60366",1985-09-01,29.137268,-81.035698,"ELENA",0
"383000","1985_60367",1985-09-01,28.886234,-81.309883,"ELENA",0
"383003","1985_60370",1985-09-01,28.067099,-80.610418,"ELENA",0
"383004","1985_60371",1985-09-01,27.990252,-82.164027,"ELENA",0
"383005","1985_60372",1985-09-01,28.032227,-82.453011,"ELENA",0
"383012","1985_60379",1985-09-01,26.089639,-80.246481,"ELENA",0
"383013","1985_60380",1985-09-01,26.16277,-80.209919,"ELENA",0
"383014","1985_60381",1985-09-01,25.989048,-80.227022,"ELENA",0
"383015","1985_60382",1985-09-01,26.156411,-80.235931,"ELENA",0
"383016","1985_60383",1985-09-01,26.175138,-80.098491,"ELENA",0
"383017","1985_60384",1985-09-01,26.129752,-80.130391,"ELENA",0
"383018","1985_60385",1985-09-01,25.842301,-80.235451,"ELENA",0
"383019","1985_60386",1985-09-01,28.023532,-82.459548,"ELENA",0
"383020","1985_60387",1985-09-01,26.13151,-80.105871,"ELENA",0
"383021","1985_60388",1985-09-01,25.992354,-80.21905,"ELENA",0
"383022","1985_60389",1985-09-01,25.988812,-80.136342,"ELENA",0
"383023","1985_60390",1985-09-01,26.141737,-80.268874,"ELENA",0
"383024","1985_60391",1985-09-01,26.265703,-80.26789,"ELENA",0
"383025","1985_60392",1985-09-01,30.510741,-84.359924,"ELENA",0
"383028","1985_60395",1985-09-01,25.821275,-80.194154,"ELENA",0
"383029","1985_60396",1985-09-01,25.768073,-80.201121,"ELENA",0
"383030","1985_60397",1985-09-01,25.780461,-80.133952,"ELENA",0
"383031","1985_60398",1985-09-01,25.888613,-80.132321,"ELENA",0
"383032","1985_60399",1985-09-01,25.780698,-80.200833,"ELENA",0
"383033","1985_60400",1985-09-01,25.793843,-80.208797,"ELENA",0
"383034","1985_60401",1985-09-01,25.760149,-80.221302,"ELENA",0
"383035","1985_60402",1985-09-01,25.951333,-80.167901,"ELENA",0
"383036","1985_60403",1985-09-01,25.755844,-80.239441,"ELENA",0
"383037","1985_60404",1985-09-01,27.897932,-81.848132,"ELENA",0
"383038","1985_60405",1985-09-01,29.207785,-81.021095,"ELENA",0
"383040","1985_60407",1985-09-01,28.695866,-81.346715,"ELENA",0
"383041","1985_60408",1985-09-01,28.259693,-81.448741,"ELENA",0
"383042","1985_60409",1985-09-01,26.645173,-80.093126,"ELENA",0
"383043","1985_60410",1985-09-01,26.781983,-80.052182,"ELENA",0
"383044","1985_60411",1985-09-01,26.582461,-80.062331,"ELENA",0
"383045","1985_60412",1985-09-01,25.993482,-80.134451,"ELENA",0
"383046","1985_60413",1985-09-01,26.226521,-80.195209,"ELENA",0
"383047","1985_60414",1985-09-01,26.007243,-80.327191,"ELENA",0
"383048","1985_60415",1985-09-01,26.012548,-80.141281,"ELENA",0
"383049","1985_60416",1985-09-01,25.985773,-80.148462,"ELENA",0
"383050","1985_60417",1985-09-01,30.463026,-87.198194,"ELENA",0
"383051","1985_60418",1985-09-01,30.390475,-87.286246,"ELENA",0
"383052","1985_60419",1985-09-01,30.539177,-87.211185,"ELENA",0
"383053","1985_60420",1985-09-01,27.519853,-81.493658,"ELENA",0
"383054","1985_60421",1985-09-01,25.756369,-80.213079,"ELENA",0
"383055","1985_60422",1985-09-01,25.815108,-80.210762,"ELENA",0
"383056","1985_60423",1985-09-01,25.773848,-80.228132,"ELENA",0
"383057","1985_60424",1985-09-01,25.899598,-80.312836,"ELENA",0
"383058","1985_60425",1985-09-01,25.927178,-80.158513,"ELENA",0
"383059","1985_60426",1985-09-01,25.756913,-80.215891,"ELENA",0
"383060","1985_60427",1985-09-01,25.804437,-80.125315,"ELENA",0
"383061","1985_60428",1985-09-01,26.413048,-81.421802,"ELENA",0
"383062","1985_60429",1985-09-01,26.133654,-81.798528,"ELENA",0
"383068","1985_60435",1985-09-01,28.057877,-81.971687,"ELENA",0
"383069","1985_60436",1985-09-01,27.976305,-81.750869,"ELENA",0
"383072","1985_60439",1985-09-01,26.133357,-80.104382,"ELENA",0
"383074","1985_60441",1985-09-01,28.340308,-82.653052,"ELENA",0
"383075","1985_60442",1985-09-01,26.249091,-80.185241,"ELENA",0
"383076","1985_60443",1985-09-01,26.010082,-80.116142,"ELENA",0
"383077","1985_60444",1985-09-01,26.041114,-80.226958,"ELENA",0
"383078","1985_60445",1985-09-01,26.123419,-80.236754,"ELENA",0
"383079","1985_60446",1985-09-01,26.091335,-80.15858,"ELENA",0
"383080","1985_60447",1985-09-01,26.670079,-80.060849,"ELENA",0
"383081","1985_60448",1985-09-01,26.788585,-80.055011,"ELENA",0
"383083","1985_60450",1985-09-01,29.265597,-81.027449,"ELENA",0
"383084","1985_60451",1985-09-01,29.202187,-81.015108,"ELENA",0
"383085","1985_60452",1985-09-01,28.912716,-81.246952,"ELENA",0
"383087","1985_60454",1985-09-01,28.476791,-81.415831,"ELENA",0
"383088","1985_60455",1985-09-01,28.522162,-81.42262,"ELENA",0
"383092","1985_60459",1985-09-01,27.287379,-80.342155,"ELENA",0
"383093","1985_60460",1985-09-01,26.549246,-80.058518,"ELENA",0
"383095","1985_60462",1985-09-01,26.696041,-82.146571,"ELENA",0
"383096","1985_60463",1985-09-01,26.565051,-81.965033,"ELENA",0
"383097","1985_60464",1985-09-01,26.108166,-81.715457,"ELENA",0
"383098","1985_60465",1985-09-01,26.205334,-81.798122,"ELENA",0
"383099","1985_60466",1985-09-01,25.834758,-80.203522,"ELENA",0
"383100","1985_60467",1985-09-01,25.727583,-80.268379,"ELENA",0
"383101","1985_60468",1985-09-01,26.018961,-80.246901,"ELENA",0
"383102","1985_60469",1985-09-01,25.796764,-80.199851,"ELENA",0
"383103","1985_60470",1985-09-01,25.461771,-80.487891,"ELENA",0
"383104","1985_60471",1985-09-01,25.751646,-80.27166,"ELENA",0
"383105","1985_60472",1985-09-01,25.582239,-80.32208,"ELENA",0
"383106","1985_60473",1985-09-01,25.741202,-80.245221,"ELENA",0
"383107","1985_60474",1985-09-01,25.812758,-80.220723,"ELENA",0
"383108","1985_60475",1985-09-01,25.802409,-80.247422,"ELENA",0
"383113","1985_60480",1985-09-01,28.06722,-82.47284,"ELENA",0
"383114","1985_60481",1985-09-01,28.036753,-81.724971,"ELENA",0
"383115","1985_60482",1985-09-01,25.920523,-80.205421,"ELENA",0
"383116","1985_60483",1985-09-01,25.795491,-80.12922,"ELENA",0
"383117","1985_60484",1985-09-01,25.853602,-80.256311,"ELENA",0
"383118","1985_60485",1985-09-01,25.954413,-80.20696,"ELENA",0
"383119","1985_60486",1985-09-01,25.988231,-80.119105,"ELENA",0
"383120","1985_60487",1985-09-01,26.186349,-81.773922,"ELENA",0
"383121","1985_60488",1985-09-01,26.045272,-80.148992,"ELENA",0
"383122","1985_60489",1985-09-01,27.494088,-81.493342,"ELENA",0
"383125","1985_60492",1985-09-01,26.635642,-80.052832,"ELENA",0
"383126","1985_60493",1985-09-01,30.460921,-87.409523,"ELENA",0
"383127","1985_60494",1985-09-01,28.44354,-81.406873,"ELENA",0
"383135","1985_60502",1985-09-01,28.261306,-80.687195,"ELENA",0
"383136","1985_60503",1985-09-01,28.309331,-80.739323,"ELENA",0
"383139","1985_60506",1985-09-01,28.531913,-81.388401,"ELENA",0
"383140","1985_60507",1985-09-01,29.265766,-81.027529,"ELENA",0
"383142","1985_60509",1985-09-01,26.619278,-81.955511,"ELENA",0
"383143","1985_60510",1985-09-01,26.616818,-81.970592,"ELENA",0
"383144","1985_60511",1985-09-01,27.285437,-80.325293,"ELENA",0
"383145","1985_60512",1985-09-01,27.431544,-80.338162,"ELENA",0
"383146","1985_60513",1985-09-01,28.01587,-81.774592,"ELENA",0
"383147","1985_60514",1985-09-01,28.021618,-81.736781,"ELENA",0
"383148","1985_60515",1985-09-01,26.133357,-80.104591,"ELENA",0
"383154","1985_60521",1985-09-01,28.057032,-81.785452,"ELENA",0
"383156","1985_60523",1985-09-01,28.73144,-82.306713,"ELENA",0
"383157","1985_60524",1985-09-01,26.463582,-80.12717,"ELENA",0
"383158","1985_60525",1985-09-01,26.383786,-80.186241,"ELENA",0
"383159","1985_60526",1985-09-01,26.615778,-80.160243,"ELENA",0
"383160","1985_60527",1985-09-01,26.133384,-80.154665,"ELENA",0
"383161","1985_60528",1985-09-01,26.155223,-80.264891,"ELENA",0
"383162","1985_60529",1985-09-01,26.095709,-80.106801,"ELENA",0
"383163","1985_60530",1985-09-01,26.275037,-80.091471,"ELENA",0
"383164","1985_60531",1985-09-01,26.030391,-80.179041,"ELENA",0
"383166","1985_60533",1985-09-01,27.985148,-82.442685,"ELENA",0
"383167","1985_60534",1985-09-01,27.822767,-82.381821,"ELENA",0
"383169","1985_60536",1985-09-01,27.516348,-81.500063,"ELENA",0
"383170","1985_60537",1985-09-01,26.202273,-80.107311,"ELENA",0
"383171","1985_60538",1985-09-01,29.726388,-84.989019,"ELENA",0
"383173","1985_60540",1985-09-01,28.074627,-80.603255,"ELENA",0
"383174","1985_60541",1985-09-01,28.797523,-81.285792,"ELENA",0
"383175","1985_60542",1985-09-01,29.218925,-81.043204,"ELENA",0
"383176","1985_60543",1985-09-01,29.02428,-81.302246,"ELENA",0
"383181","1985_60548",1985-09-01,25.964019,-80.207042,"ELENA",0
"383182","1985_60549",1985-09-01,25.810885,-80.123382,"ELENA",0
"383183","1985_60550",1985-09-01,26.002637,-80.199434,"ELENA",0
"383184","1985_60551",1985-09-01,25.743898,-80.368512,"ELENA",0
"383185","1985_60552",1985-09-01,25.761866,-80.271368,"ELENA",0
"383186","1985_60553",1985-09-01,25.766843,-80.300862,"ELENA",0
"383187","1985_60554",1985-09-01,25.715143,-80.274693,"ELENA",0
"383188","1985_60555",1985-09-01,25.774853,-80.203809,"ELENA",0
"383191","1985_60558",1985-09-01,26.931134,-80.110622,"ELENA",0
"383194","1985_60561",1985-09-01,26.207128,-80.273578,"ELENA",0
"383195","1985_60562",1985-09-01,25.98075,-80.265844,"ELENA",0
"383197","1985_60564",1985-09-01,27.102138,-80.167878,"ELENA",0
"383198","1985_60565",1985-09-01,29.074431,-82.280401,"ELENA",0
"383199","1985_60566",1985-09-01,29.148118,-82.38137,"ELENA",0
"383200","1985_60567",1985-09-01,28.294046,-81.401326,"ELENA",0
"383202","1985_60569",1985-09-01,29.025983,-81.331581,"ELENA",0
"383203","1985_60570",1985-09-01,27.461663,-80.290251,"ELENA",0
"383204","1985_60571",1985-09-01,25.988161,-80.239201,"ELENA",0
"383205","1985_60572",1985-09-01,25.841958,-80.282923,"ELENA",0
"383206","1985_60573",1985-09-01,25.779687,-80.130821,"ELENA",0
"383207","1985_60574",1985-09-01,25.898191,-80.320611,"ELENA",0
"383208","1985_60575",1985-09-01,25.694051,-80.272701,"ELENA",0
"383209","1985_60576",1985-09-01,25.856798,-80.193492,"ELENA",0
"383210","1985_60577",1985-09-01,25.756302,-80.334911,"ELENA",0
"383211","1985_60578",1985-09-01,26.24081,-81.661251,"ELENA",0
"383212","1985_60579",1985-09-01,26.269583,-81.803371,"ELENA",0
"383218","1985_60585",1985-09-01,28.036161,-81.947381,"ELENA",0
"383219","1985_60586",1985-09-02,28.059338,-81.897332,"ELENA",1
"383220","1985_60587",1985-09-02,28.047371,-81.845313,"ELENA",1
"383223","1985_60590",1985-09-02,25.854382,-80.181784,"ELENA",1
"383224","1985_60591",1985-09-02,25.830497,-80.121882,"ELENA",1
"383225","1985_60592",1985-09-02,26.05293,-80.152362,"ELENA",1
"383226","1985_60593",1985-09-02,25.738131,-80.306871,"ELENA",1
"383227","1985_60594",1985-09-02,25.816624,-80.212301,"ELENA",1
"383228","1985_60595",1985-09-02,25.908818,-80.336375,"ELENA",1
"383229","1985_60596",1985-09-02,25.910493,-80.187351,"ELENA",1
"383230","1985_60597",1985-09-02,26.14385,-80.270766,"ELENA",1
"383235","1985_60602",1985-09-02,28.62673,-81.415162,"ELENA",1
"383236","1985_60603",1985-09-02,28.535843,-81.354451,"ELENA",1
"383237","1985_60604",1985-09-02,28.545908,-81.303841,"ELENA",1
"383239","1985_60606",1985-09-02,27.150375,-80.183822,"ELENA",1
"383240","1985_60607",1985-09-02,25.078412,-80.455842,"ELENA",1
"383242","1985_60609",1985-09-02,26.128586,-80.150658,"ELENA",1
"383243","1985_60610",1985-09-02,26.022653,-80.235281,"ELENA",1
"383244","1985_60611",1985-09-02,26.012593,-80.138331,"ELENA",1
"383245","1985_60612",1985-09-02,27.485763,-81.436662,"ELENA",1
"383246","1985_60613",1985-09-02,27.600114,-81.501181,"ELENA",1
"383247","1985_60614",1985-09-02,27.945333,-82.079991,"ELENA",1
"383248","1985_60615",1985-09-02,28.012482,-82.463495,"ELENA",1
"383249","1985_60616",1985-09-02,26.732253,-80.279242,"ELENA",1
"383250","1985_60617",1985-09-02,26.615739,-80.05031,"ELENA",1
"383251","1985_60618",1985-09-02,26.701313,-80.231755,"ELENA",1
"383252","1985_60619",1985-09-02,26.722383,-80.070632,"ELENA",1
"383253","1985_60620",1985-09-02,26.745781,-80.051889,"ELENA",1
"383258","1985_60625",1985-09-02,25.787141,-80.194114,"ELENA",1
"383259","1985_60626",1985-09-02,25.808156,-80.217228,"ELENA",1
"383260","1985_60627",1985-09-02,25.851748,-80.266022,"ELENA",1
"383261","1985_60628",1985-09-02,25.80938,-80.256542,"ELENA",1
"383262","1985_60629",1985-09-02,26.107518,-80.145253,"ELENA",1
"383263","1985_60630",1985-09-02,26.037012,-80.210679,"ELENA",1
"383264","1985_60631",1985-09-02,25.589963,-80.39349,"ELENA",1
"383265","1985_60632",1985-09-02,25.856731,-80.304173,"ELENA",1
"383266","1985_60633",1985-09-02,25.721863,-80.36505,"ELENA",1
"383267","1985_60634",1985-09-02,28.595534,-81.444161,"ELENA",1
"383270","1985_60637",1985-09-02,29.327693,-81.057424,"ELENA",1
"383271","1985_60638",1985-09-02,30.243231,-85.654413,"ELENA",1
"383272","1985_60639",1985-09-02,30.150064,-85.600312,"ELENA",1
"383273","1985_60640",1985-09-02,27.575285,-81.470936,"ELENA",1
"383274","1985_60641",1985-09-02,27.108323,-80.159663,"ELENA",1
"383276","1985_60643",1985-09-02,26.186119,-80.098924,"ELENA",1
"383277","1985_60644",1985-09-02,26.007978,-80.179011,"ELENA",1
"383278","1985_60645",1985-09-02,27.989024,-82.420328,"ELENA",1
"383279","1985_60646",1985-09-02,28.027318,-82.462504,"ELENA",1
"383280","1985_60647",1985-09-02,28.077507,-82.434065,"ELENA",1
"383281","1985_60648",1985-09-02,30.52898,-87.292262,"ELENA",1
"383282","1985_60649",1985-09-02,28.308071,-81.407065,"ELENA",1
"383283","1985_60650",1985-09-02,26.597042,-80.073552,"ELENA",1
"383284","1985_60651",1985-09-02,26.722764,-80.060545,"ELENA",1
"383285","1985_60652",1985-09-02,28.13648,-81.994811,"ELENA",1
"383289","1985_60656",1985-09-02,28.063863,-81.815482,"ELENA",1
"383291","1985_60658",1985-09-02,29.106863,-81.020692,"ELENA",1
"383299","1985_60666",1985-09-02,28.373118,-80.753781,"ELENA",1
"383300","1985_60667",1985-09-02,28.072628,-80.654561,"ELENA",1
"383301","1985_60668",1985-09-02,30.126471,-83.592463,"ELENA",1
"383302","1985_60669",1985-09-02,27.979753,-82.467852,"ELENA",1
"383308","1985_60675",1985-09-02,26.641954,-81.855741,"ELENA",1
"383310","1985_60677",1985-09-02,30.429158,-87.18105,"ELENA",1
"383311","1985_60678",1985-09-02,26.604103,-80.073951,"ELENA",1
"383312","1985_60679",1985-09-02,26.637078,-80.065251,"ELENA",1
"383314","1985_60681",1985-09-02,25.981064,-80.20762,"ELENA",1
"383315","1985_60682",1985-09-02,26.01411,-80.141502,"ELENA",1
"383316","1985_60683",1985-09-02,26.232398,-80.216412,"ELENA",1
"383317","1985_60684",1985-09-02,26.046083,-80.146641,"ELENA",1
"383318","1985_60685",1985-09-02,26.105103,-81.740647,"ELENA",1
"383319","1985_60686",1985-09-02,25.790923,-80.227631,"ELENA",1
"383320","1985_60687",1985-09-02,25.775059,-80.247392,"ELENA",1
"383321","1985_60688",1985-09-02,25.763613,-80.192722,"ELENA",1
"383322","1985_60689",1985-09-02,25.91768,-80.212022,"ELENA",1
"383323","1985_60690",1985-09-02,25.823691,-80.305521,"ELENA",1
